age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
24,Private,29085,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,14698,1857,40,United-States,<=50K
32,Private,133643,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,19,0,40,United-States,<=50K
21,Private,109600,Prof-school,15,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,26,0,37,India,<=50K
27,Private,179129,Preschool,2,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,158922,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,54,0,40,United-States,>50K
44,Private,207448,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,57,United-States,>50K
42,Private,301711,10th,6,Divorced,Transport-moving,Unmarried,White,Female,10,1,40,United-States,<=50K
56,Private,114472,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,18,1,40,United-States,<=50K
90,Private,122741,Doctorate,15,Widowed,Prof-specialty,Not-in-family,White,Female,17,0,36,United-States,<=50K
58,Private,448811,9th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,33,1936,40,Iran,<=50K
61,Private,111763,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7632,1,50,United-States,>50K
54,Private,152820,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,29,0,40,United-States,<=50K
54,Private,320361,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,14,0,69,United-States,>50K
44,Private,290139,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,White,Female,20,0,40,United-States,<=50K
44,Federal-gov,179931,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,0,35,United-States,>50K
45,Local-gov,252661,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1911,40,United-States,>50K
57,Private,262365,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,19,0,36,United-States,>50K
17,Private,295302,10th,6,Never-married,Other-service,Own-child,White,Male,20,0,40,United-States,<=50K
41,Private,20188,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,2,0,40,United-States,<=50K
46,Self-emp-not-inc,105466,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Female,6,0,23,United-States,>50K
41,Self-emp-not-inc,164907,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,0,62,United-States,>50K
28,Private,137444,Bachelors,13,Never-married,Tech-support,Own-child,Other,Male,8,0,40,United-States,<=50K
24,Private,118994,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,0,40,United-States,>50K
60,State-gov,65765,HS-grad,9,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Japan,<=50K
40,State-gov,24945,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,228051,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Private,26112,Bachelors,4,Never-married,Sales,Not-in-family,Black,Female,20,0,40,United-States,<=50K
48,Private,203079,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,35,United-States,>50K
28,Private,89435,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,18,1,58,United-States,<=50K
30,Private,75664,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,49,Vietnam,<=50K
43,State-gov,179285,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Female,14967,0,40,United-States,>50K
47,State-gov,72017,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,7,1,40,United-States,<=50K
28,Private,105905,Doctorate,14,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,1,40,India,>50K
37,Private,93523,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Without-pay,36738,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,1,21,United-States,<=50K
67,Private,99166,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,15,1,40,United-States,>50K
32,Private,87309,11th,7,Never-married,Sales,Unmarried,White,Male,0,1,40,Scotland,<=50K
37,Private,398347,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,51,1,40,United-States,>50K
62,State-gov,201105,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Female,15352,0,40,United-States,>50K
32,Private,305821,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4043,0,40,United-States,<=50K
47,Private,148004,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,22,United-States,>50K
55,Private,87045,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,13,0,35,United-States,>50K
33,Private,181487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,76557,9th,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,21,United-States,<=50K
32,Private,111493,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,21,0,40,United-States,>50K
33,Private,365636,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,15670,0,40,United-States,>50K
50,Private,78768,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,21,0,40,United-States,>50K
58,Private,269930,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,40,United-States,<=50K
62,Private,323819,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,9,United-States,<=50K
41,Private,225436,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White,Female,29,1878,40,United-States,<=50K
37,State-gov,97664,10th,11,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,22,0,40,United-States,<=50K
61,Private,91646,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,9,0,40,United-States,<=50K
32,State-gov,147164,Masters,14,Separated,Prof-specialty,Wife,White,Female,13891,1917,50,United-States,<=50K
28,Private,33542,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
46,Local-gov,166471,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,31,0,40,United-States,<=50K
32,Private,28780,Some-college,10,Never-married,Sales,Own-child,White,Female,9,0,21,United-States,<=50K
32,Private,89559,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,14639,2,40,United-States,<=50K
23,Private,113069,HS-grad,9,Separated,Handlers-cleaners,Other-relative,White,Male,7,0,40,Mexico,<=50K
40,Private,77943,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,14,0,49,United-States,>50K
29,Private,89008,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,25,0,49,United-States,<=50K
34,Private,94892,Preschool,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,2,40,Cambodia,<=50K
44,Private,40979,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,18,0,40,United-States,>50K
33,Private,98228,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Hong,>50K
37,Private,172617,Masters,9,Married-civ-spouse,Other-service,Wife,White,Female,7,1,40,United-States,>50K
33,Federal-gov,48512,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,18,0,40,United-States,>50K
48,Self-emp-inc,114814,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,35,2,20,United-States,<=50K
31,Private,196556,5th-6th,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,8,0,40,Guatemala,<=50K
35,Private,64757,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,United-States,<=50K
54,Private,235738,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,24,1,40,United-States,<=50K
22,Private,223884,10th,6,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
19,Private,359082,10th,6,Never-married,Transport-moving,Own-child,White,Male,11,1,6,United-States,<=50K
36,Private,90804,9th,7,Never-married,Handlers-cleaners,Not-in-family,Other,Male,17,0,40,United-States,<=50K
29,Self-emp-inc,48508,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,3134,0,50,Philippines,>50K
54,Self-emp-not-inc,87367,10th,6,Divorced,Farming-fishing,Own-child,White,Male,0,1,13,United-States,<=50K
55,Private,53992,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,2,12,United-States,<=50K
59,Private,79090,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,14,0,21,United-States,<=50K
33,Private,371099,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,0,49,United-States,>50K
52,Local-gov,58805,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,0,40,United-States,>50K
44,State-gov,200413,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,40,Iran,<=50K
28,Private,113185,12th,7,Never-married,Adm-clerical,Own-child,White,Male,12,1,40,United-States,<=50K
58,Private,55518,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7451,0,40,United-States,<=50K
58,Private,168469,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
25,Private,179053,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,1,40,United-States,<=50K
29,Private,135297,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,2,57,United-States,<=50K
58,Local-gov,212429,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,11,0,49,United-States,>50K
36,Private,228765,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,17,0,49,Puerto-Rico,>50K
21,Private,100424,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,23,0,34,United-States,<=50K
57,Private,178813,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,21,0,40,United-States,<=50K
55,Private,48236,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,14556,0,31,United-States,<=50K
30,Private,199805,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,1,0,40,United-States,<=50K
32,Self-emp-not-inc,84745,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,1,20,United-States,<=50K
32,Self-emp-not-inc,170278,Bachelors,13,Never-married,Exec-managerial,Husband,White,Female,14861,0,20,United-States,<=50K
30,Private,235602,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,4,0,40,United-States,<=50K
41,Self-emp-not-inc,357607,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
40,Federal-gov,56532,Bachelors,15,Never-married,Exec-managerial,Not-in-family,White,Female,14832,1,50,United-States,<=50K
29,Private,23716,11th,7,Divorced,Farming-fishing,Husband,White,Male,0,2,40,United-States,<=50K
41,Private,27395,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3463,0,12,United-States,>50K
24,Self-emp-inc,98219,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,1,20,United-States,<=50K
34,Private,87986,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Canada,<=50K
23,Private,278142,9th,15,Never-married,Farming-fishing,Own-child,White,Male,19,0,40,United-States,<=50K
34,Self-emp-not-inc,101115,10th,11,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,43719,10th,6,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,12,United-States,<=50K
40,Private,122814,Assoc-voc,11,Widowed,Adm-clerical,Unmarried,White,Female,25,0,40,United-States,<=50K
50,Self-emp-not-inc,280434,Prof-school,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,7496,0,40,Philippines,<=50K
41,Private,34815,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,2943,0,40,United-States,<=50K
34,Private,57998,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,21,1,59,United-States,>50K
56,Private,194491,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,20,0,35,United-States,<=50K
26,Local-gov,35647,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,21,1,40,United-States,<=50K
42,Private,96369,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,29122,5th-6th,4,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Jamaica,<=50K
57,Private,349530,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,192471,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,191103,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,24,1,40,United-States,>50K
25,Self-emp-inc,301033,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,20,1,40,United-States,<=50K
18,Private,233126,9th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,1,40,United-States,<=50K
43,Federal-gov,77761,10th,3,Separated,Adm-clerical,Unmarried,Black,Female,0,0,19,United-States,<=50K
28,State-gov,116134,Bachelors,13,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,2,0,40,India,<=50K
28,Private,334142,11th,7,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,17,1,40,Guatemala,>50K
22,Private,211350,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,28,0,40,Ecuador,<=50K
29,Local-gov,157232,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,17,0,40,United-States,<=50K
41,Private,240142,5th-6th,4,Married-civ-spouse,Other-service,Wife,Black,Male,32,0,40,Taiwan,<=50K
42,Private,290126,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,21,0,40,United-States,>50K
40,Private,250215,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,255220,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Male,3516,0,40,Guatemala,<=50K
22,Private,171603,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,17,0,68,United-States,>50K
36,Private,42587,1st-4th,2,Never-married,Transport-moving,Not-in-family,White,Male,47,0,35,Mexico,<=50K
66,Private,356388,5th-6th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,El-Salvador,<=50K
26,Private,69714,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,18,0,40,United-States,<=50K
31,Self-emp-not-inc,146160,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,1,40,United-States,<=50K
23,Private,77346,Some-college,4,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Female,9,0,20,Canada,<=50K
32,Self-emp-inc,94334,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,35,0,59,United-States,>50K
33,Private,103646,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,1,35,United-States,<=50K
24,State-gov,91536,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,36,United-States,<=50K
35,Private,513430,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,1,40,United-States,<=50K
60,Local-gov,40848,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,4,0,36,United-States,<=50K
61,Private,81601,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,18,United-States,<=50K
57,Self-emp-not-inc,34862,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,6,1984,30,United-States,<=50K
83,Private,233518,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,1,57,France,>50K
28,Private,87539,9th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,15,0,20,United-States,<=50K
31,Private,126394,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,16,India,>50K
60,Self-emp-not-inc,103821,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,76,United-States,<=50K
58,Self-emp-not-inc,106636,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5,0,40,United-States,<=50K
51,Private,265146,5th-6th,2,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,1,40,Mexico,<=50K
35,Private,208684,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States,<=50K
30,State-gov,35736,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1,21,United-States,<=50K
44,Private,215793,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
60,Private,174500,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,2,40,United-States,>50K
28,Private,89342,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,<=50K
65,Private,271929,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
26,Private,86370,Assoc-acdm,13,Divorced,Transport-moving,Not-in-family,White,Female,21,0,15,United-States,<=50K
39,Self-emp-inc,185337,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,16,1,50,United-States,>50K
56,State-gov,232298,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,386917,Some-college,10,Never-married,Tech-support,Own-child,White,Male,29,0,59,United-States,>50K
30,Federal-gov,26313,HS-grad,9,Divorced,Adm-clerical,Wife,White,Male,0,0,50,United-States,<=50K
66,Private,93049,HS-grad,7,Never-married,Transport-moving,Not-in-family,White,Male,3,1,40,United-States,<=50K
48,Private,210907,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
37,Private,159398,1st-4th,2,Married-spouse-absent,Transport-moving,Other-relative,White,Male,24,2,40,United-States,<=50K
47,Private,37805,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,4,1,40,United-States,<=50K
28,Self-emp-inc,98738,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,10,1,37,United-States,<=50K
38,Private,172107,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,17,0,45,United-States,>50K
34,Private,240869,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,26,1,40,United-States,<=50K
59,Private,197524,11th,11,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,1874,56,United-States,>50K
40,Private,69360,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,204363,11th,4,Never-married,Craft-repair,Other-relative,Black,Male,9,1,40,United-States,<=50K
34,Private,64442,1st-4th,3,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,28,0,40,Germany,<=50K
32,Self-emp-not-inc,206127,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,10,1,10,United-States,<=50K
40,Private,174446,Assoc-acdm,13,Divorced,Tech-support,Husband,White,Male,9,0,40,United-States,<=50K
50,State-gov,128396,Some-college,15,Married-civ-spouse,Adm-clerical,Wife,White,Female,10,0,36,United-States,>50K
31,Private,227207,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,1,50,United-States,<=50K
43,Private,110959,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,18,0,19,United-States,<=50K
56,Private,199850,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,2,40,United-States,<=50K
30,Private,26224,11th,14,Divorced,Adm-clerical,Unmarried,White,Female,8,0,40,United-States,<=50K
48,Self-emp-inc,120563,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,7,1,40,United-States,>50K
46,Private,73777,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,3,0,56,United-States,<=50K
19,Private,37526,9th,4,Never-married,Sales,Own-child,White,Male,14,1,40,United-States,<=50K
43,Local-gov,46796,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2,1,44,United-States,<=50K
73,Private,71083,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,4,1,35,Canada,<=50K
38,Private,117790,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,40,United-States,<=50K
32,Private,99906,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,21,0,9,United-States,>50K
27,Private,91958,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,12,0,40,United-States,<=50K
55,Self-emp-not-inc,261634,Assoc-acdm,13,Married-civ-spouse,Protective-serv,Husband,White,Male,24,0,40,United-States,>50K
37,Private,232229,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,29,0,40,United-States,<=50K
52,Private,483033,9th,7,Divorced,Machine-op-inspct,Wife,White,Female,29,2,40,United-States,<=50K
39,Self-emp-not-inc,83035,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,12,1,40,United-States,<=50K
45,Private,240625,Bachelors,11,Divorced,Tech-support,Not-in-family,White,Male,52,1845,40,United-States,>50K
27,Private,282829,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,14,0,40,Portugal,>50K
48,Self-emp-not-inc,32931,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,64,United-States,>50K
34,Local-gov,192147,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15305,0,40,United-States,>50K
39,Private,135383,Some-college,6,Widowed,Adm-clerical,Not-in-family,White,Female,24,0,34,United-States,<=50K
28,Private,185233,9th,6,Divorced,Other-service,Not-in-family,White,Female,6,0,35,United-States,<=50K
39,Private,104374,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,8,1854,40,United-States,<=50K
46,Private,179543,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
54,Private,33469,HS-grad,9,Widowed,Machine-op-inspct,Wife,Other,Female,3296,0,30,United-States,<=50K
30,State-gov,113901,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,32,0,40,United-States,<=50K
52,Private,127183,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,7,1,14,United-States,<=50K
33,Private,394520,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,1,40,United-States,<=50K
29,Private,165278,1st-4th,4,Never-married,Other-service,Other-relative,White,Female,8,1,40,United-States,<=50K
35,Private,135050,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,29,Puerto-Rico,<=50K
56,Local-gov,58143,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
52,Private,212659,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,57,United-States,<=50K
32,Private,195426,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,21,0,40,United-States,<=50K
32,Private,252344,HS-grad,9,Separated,Priv-house-serv,Not-in-family,White,Male,21,1,61,United-States,<=50K
26,Private,107557,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,<=50K
31,Private,183347,11th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,58,United-States,<=50K
27,Private,79416,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
58,Self-emp-inc,33819,Bachelors,13,Divorced,Sales,Unmarried,White,Female,19,2,40,United-States,<=50K
39,State-gov,55475,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,11,0,49,United-States,<=50K
38,Private,161865,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-States,<=50K
32,Private,101717,Masters,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15297,0,35,United-States,>50K
53,Private,135458,Assoc-acdm,13,Widowed,Exec-managerial,Not-in-family,White,Female,8,0,40,United-States,<=50K
56,Private,245508,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1,40,United-States,>50K
71,Local-gov,79724,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,12,0,40,United-States,<=50K
18,Private,14878,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,1,10,United-States,<=50K
35,Private,87860,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Male,34,1,36,Italy,<=50K
27,Private,248247,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1,21,United-States,<=50K
33,Private,137984,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,1893,40,United-States,<=50K
20,Private,108248,10th,6,Never-married,Other-service,Own-child,White,Male,15,1,35,United-States,<=50K
48,State-gov,220112,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,1,20,Germany,<=50K
56,Federal-gov,30423,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,1854,40,United-States,>50K
33,Private,130879,Assoc-acdm,7,Never-married,Exec-managerial,Own-child,White,Male,6,1,58,United-States,<=50K
48,Self-emp-not-inc,60544,HS-grad,9,Divorced,Farming-fishing,Wife,White,Female,18,1915,14,United-States,<=50K
52,Federal-gov,431012,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,15625,0,50,United-States,>50K
19,Private,142756,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,3,40,United-States,<=50K
38,Local-gov,202835,10th,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,40,United-States,<=50K
18,Private,91599,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,7,United-States,<=50K
61,State-gov,175117,Assoc-acdm,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States,<=50K
44,Private,81432,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,40,United-States,<=50K
41,Private,181077,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,0,40,United-States,>50K
19,Private,226478,Some-college,10,Divorced,Other-service,Own-child,Black,Female,27,0,11,United-States,<=50K
41,Private,143436,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,21,1,40,United-States,>50K
46,State-gov,119683,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,1,40,United-States,>50K
32,Private,112955,Masters,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7595,1,20,United-States,>50K
46,Private,104506,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Female,6,0,40,United-States,<=50K
29,Private,71225,Some-college,10,Never-married,Other-service,Own-child,White,Female,14,0,18,United-States,<=50K
44,Private,83713,Some-college,10,Separated,Tech-support,Not-in-family,White,Female,13,0,40,United-States,<=50K
59,Private,206355,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,9,1,49,United-States,>50K
33,State-gov,36093,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,19,0,40,United-States,>50K
32,Private,116702,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,2,21,United-States,<=50K
35,Private,109094,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2006,22,United-States,<=50K
44,Federal-gov,289476,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,1,40,United-States,>50K
23,Federal-gov,35963,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,15,0,40,United-States,<=50K
20,Private,149898,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,20,0,10,United-States,<=50K
