age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
45,Local-gov,133888,Prof-school,8,Divorced,Prof-specialty,Husband,White,Female,0,0,48,United-States,<=50K
29,Private,225891,Masters,4,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,97,0,42,United-States,<=50K
49,Private,26542,Assoc-voc,10,Separated,Sales,Other-relative,White,Female,0,1872,46,United-States,>50K
63,Federal-gov,91678,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,64977,2,30,United-States,<=50K
80,Self-emp-not-inc,231160,Doctorate,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
47,Self-emp-not-inc,347002,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,4356,39,South,<=50K
39,Private,137029,Some-college,12,Divorced,Handlers-cleaners,Husband,Black,Male,0,4356,52,Italy,<=50K
22,Private,28327,9th,11,Never-married,Adm-clerical,Husband,White,Female,2571,6,28,United-States,<=50K
68,Self-emp-not-inc,186843,Bachelors,5,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,3680,0,50,United-States,<=50K
39,Private,110330,Some-college,7,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,34,United-States,<=50K
41,Self-emp-inc,218990,Doctorate,10,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,4642,97,49,United-States,<=50K
40,Self-emp-not-inc,153382,11th,8,Married-civ-spouse,Other-service,Not-in-family,White,Male,7,0,39,United-States,<=50K
38,Private,148648,Bachelors,12,Married-civ-spouse,Other-service,Husband,White,Male,0,351,42,United-States,<=50K
33,Self-emp-not-inc,172014,HS-grad,12,Divorced,Craft-repair,Own-child,White,Male,0,3909,16,United-States,<=50K
46,Private,69775,Some-college,9,Never-married,Transport-moving,Not-in-family,White,Male,7,3726,47,United-States,<=50K
57,Private,215177,Masters,8,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,24,1393,26,United-States,>50K
69,Private,32584,10th,8,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,9,0,19,United-States,<=50K
47,Private,54982,7th-8th,9,Divorced,Transport-moving,Husband,White,Female,67979,0,66,United-States,<=50K
29,Private,249876,10th,11,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,29,United-States,<=50K
41,Local-gov,115592,HS-grad,13,Never-married,Adm-clerical,Husband,White,Female,0,0,49,United-States,<=50K
42,Local-gov,148493,HS-grad,12,Never-married,Machine-op-inspct,Husband,White,Female,0,0,41,United-States,<=50K
44,Local-gov,445705,HS-grad,15,Never-married,Prof-specialty,Husband,White,Male,17196,0,27,United-States,>50K
26,Self-emp-not-inc,334293,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,49,0,49,United-States,<=50K
25,Private,147275,HS-grad,6,Never-married,Transport-moving,Unmarried,White,Male,0,0,34,United-States,<=50K
34,State-gov,230783,12th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,4356,39,United-States,<=50K
46,State-gov,422605,Bachelors,12,Married-civ-spouse,Other-service,Husband,White,Male,0,330,36,United-States,<=50K
54,Local-gov,214232,Bachelors,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,99999,0,51,United-States,>50K
35,Private,100946,HS-grad,11,Divorced,Sales,Husband,White,Male,0,4356,50,Portugal,<=50K
38,Private,142952,HS-grad,15,Divorced,Other-service,Not-in-family,White,Male,182,0,31,Canada,<=50K
36,Private,248233,Some-college,10,Widowed,Craft-repair,Husband,White,Male,0,4354,62,United-States,<=50K
44,Private,202312,Bachelors,7,Married-civ-spouse,Priv-house-serv,Wife,White,Female,1,0,28,United-States,<=50K
20,Private,280340,Some-college,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
25,Private,32370,Some-college,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,8723,0,66,United-States,>50K
30,Private,171476,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Male,0,0,23,United-States,<=50K
59,Private,166905,HS-grad,6,Divorced,Craft-repair,Husband,White,Male,0,0,33,United-States,<=50K
36,Private,71206,Assoc-acdm,9,Never-married,Adm-clerical,Not-in-family,White,Male,23490,3210,42,United-States,<=50K
37,Self-emp-not-inc,61256,Bachelors,14,Married-civ-spouse,Sales,Not-in-family,White,Female,2,780,21,United-States,<=50K
39,Local-gov,478860,Doctorate,12,Divorced,Prof-specialty,Husband,White,Male,1,0,32,United-States,<=50K
37,Private,139339,Some-college,13,Never-married,Exec-managerial,Husband,White,Male,0,4353,38,United-States,<=50K
57,Private,180925,Some-college,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,34,0,66,United-States,<=50K
20,Private,258812,HS-grad,11,Divorced,Other-service,Not-in-family,White,Male,0,0,27,Cambodia,>50K
25,Private,146745,Doctorate,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5010,0,38,United-States,<=50K
22,Private,214732,12th,12,Divorced,Exec-managerial,Unmarried,White,Female,39,0,53,United-States,<=50K
17,Private,239292,Bachelors,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
26,Private,115256,Assoc-voc,9,Never-married,Craft-repair,Own-child,White,Female,0,4356,35,United-States,<=50K
22,State-gov,358073,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,171,2,51,United-States,<=50K
25,Private,170762,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,57,United-States,<=50K
28,Private,281006,Some-college,12,Divorced,Adm-clerical,Unmarried,White,Male,0,3059,58,England,<=50K
33,Private,34400,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,507,0,29,United-States,<=50K
27,Private,178461,HS-grad,8,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,1,0,28,United-States,<=50K
54,Private,174326,HS-grad,10,Never-married,Sales,Unmarried,White,Male,0,0,61,United-States,<=50K
43,Private,209240,Assoc-voc,9,Married-civ-spouse,Other-service,Own-child,White,Female,24,0,63,United-States,<=50K
30,Self-emp-not-inc,179127,Masters,12,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,<=50K
52,Private,68063,Assoc-voc,12,Married-civ-spouse,Craft-repair,Unmarried,White,Female,36527,0,46,United-States,>50K
44,State-gov,135038,HS-grad,6,Divorced,Prof-specialty,Husband,White,Male,5604,0,29,United-States,<=50K
23,Local-gov,247404,Some-college,16,Never-married,Other-service,Own-child,White,Female,165,0,34,United-States,<=50K
25,Private,164663,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K
19,Private,79088,Bachelors,4,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,64,United-States,<=50K
27,Private,205072,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,Female,1,0,60,United-States,<=50K
45,Private,134786,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,4356,37,United-States,<=50K
47,Self-emp-inc,439736,Some-college,11,Married-civ-spouse,Other-service,Husband,White,Male,244,0,64,United-States,<=50K
24,Private,126046,Bachelors,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,4345,52,United-States,<=50K
33,Private,489052,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,18190,0,50,United-States,<=50K
30,Self-emp-not-inc,184817,12th,10,Married-civ-spouse,Craft-repair,Own-child,White,Female,2,342,10,United-States,<=50K
45,Private,264726,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,267,0,29,United-States,<=50K
25,Private,62820,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,480,3973,53,United-States,<=50K
24,Private,114142,11th,8,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
28,Local-gov,105771,Some-college,9,Never-married,Handlers-cleaners,Husband,White,Male,3,0,51,United-States,<=50K
20,Private,259033,Bachelors,13,Divorced,Transport-moving,Own-child,White,Male,118,3566,25,United-States,<=50K
20,Self-emp-not-inc,26341,HS-grad,9,Never-married,Exec-managerial,Husband,Black,Male,0,0,48,United-States,<=50K
19,Private,281831,HS-grad,8,Never-married,Craft-repair,Own-child,Black,Male,2907,0,37,United-States,<=50K
30,Private,645872,HS-grad,12,Never-married,Transport-moving,Not-in-family,Other,Female,32035,0,53,United-States,>50K
19,Private,161709,Some-college,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,31,United-States,<=50K
28,Private,180042,Bachelors,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,11118,0,33,United-States,<=50K
30,Private,113948,HS-grad,8,Never-married,Other-service,Not-in-family,Black,Male,99999,0,50,United-States,<=50K
36,Self-emp-not-inc,324861,Some-college,11,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,19059,0,31,United-States,<=50K
32,Private,116568,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
40,Self-emp-not-inc,39171,Some-college,13,Divorced,Exec-managerial,Husband,White,Male,44580,4117,44,United-States,<=50K
20,Private,168115,Some-college,6,Never-married,Prof-specialty,Husband,White,Male,0,850,60,United-States,>50K
31,Private,335126,Some-college,7,Never-married,Craft-repair,Own-child,White,Male,0,0,59,United-States,<=50K
52,Private,347034,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Male,5366,5,39,United-States,>50K
23,Private,201657,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,58,Germany,<=50K
21,State-gov,429147,Some-college,8,Never-married,Other-service,Husband,Black,Female,0,0,24,United-States,<=50K
50,Private,174900,Masters,9,Never-married,Prof-specialty,Unmarried,White,Male,37786,112,37,United-States,<=50K
43,Self-emp-not-inc,364534,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,9737,0,43,United-States,>50K
66,Private,189479,Assoc-voc,8,Married-spouse-absent,Exec-managerial,Husband,White,Male,17,4,42,United-States,<=50K
57,Private,170442,Doctorate,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,<=50K
36,State-gov,213735,Some-college,14,Divorced,Sales,Not-in-family,White,Male,0,0,52,United-States,<=50K
47,Self-emp-not-inc,85214,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,42,United-States,<=50K
23,Private,248684,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,42,United-States,<=50K
56,Private,72709,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,58,United-States,<=50K
21,Private,333189,Some-college,8,Married-civ-spouse,Transport-moving,Husband,White,Male,1906,0,24,England,<=50K
24,Private,87582,Assoc-voc,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,8071,2514,69,United-States,<=50K
33,Private,170525,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,36462,0,42,United-States,>50K
38,Private,108613,HS-grad,7,Never-married,Exec-managerial,Husband,White,Male,391,40,31,United-States,<=50K
41,Private,242754,Doctorate,10,Divorced,Transport-moving,Husband,White,Male,59,0,47,United-States,<=50K
49,Federal-gov,56371,HS-grad,14,Married-civ-spouse,Transport-moving,Husband,Black,Male,2404,4282,60,United-States,>50K
32,Local-gov,77735,HS-grad,16,Separated,Prof-specialty,Wife,White,Male,34220,0,54,United-States,>50K
35,Private,304331,12th,11,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,100134,Some-college,13,Separated,Machine-op-inspct,Own-child,Black,Male,5,2,25,United-States,>50K
50,Private,92161,7th-8th,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,4113,30,United-States,<=50K
43,Private,44616,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,>50K
39,Private,32476,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,37,United-States,<=50K
31,Private,126660,Some-college,8,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,38,United-States,<=50K
52,Federal-gov,137897,HS-grad,11,Married-civ-spouse,Other-service,Husband,White,Male,58,4355,43,United-States,<=50K
34,Self-emp-not-inc,576979,10th,9,Never-married,Craft-repair,Husband,White,Male,0,4353,41,United-States,>50K
47,Private,64068,Some-college,8,Never-married,Other-service,Husband,White,Male,0,1348,34,India,<=50K
45,Self-emp-not-inc,39552,1st-4th,11,Married-civ-spouse,Other-service,Wife,White,Female,100,0,65,United-States,>50K
35,Private,252233,HS-grad,13,Married-civ-spouse,Other-service,Unmarried,White,Female,17,0,27,United-States,<=50K
28,Private,195772,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,21809,0,57,United-States,<=50K
20,Self-emp-not-inc,14878,Bachelors,14,Never-married,Sales,Not-in-family,White,Male,1519,0,44,United-States,<=50K
46,Private,200420,HS-grad,14,Married-civ-spouse,Sales,Own-child,White,Male,0,0,39,United-States,<=50K
54,Private,206908,Bachelors,14,Married-civ-spouse,Other-service,Unmarried,White,Male,817,0,50,United-States,>50K
26,Self-emp-inc,83368,Masters,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,48,United-States,<=50K
55,Private,267807,Bachelors,10,Divorced,Prof-specialty,Husband,White,Female,116,3,63,United-States,<=50K
36,Private,119336,7th-8th,11,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,30,United-States,>50K
72,Private,313587,11th,15,Widowed,Machine-op-inspct,Unmarried,White,Male,0,128,38,United-States,>50K
34,Private,368592,Masters,8,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,542,0,26,United-States,<=50K
36,Private,372937,Some-college,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,<=50K
20,Private,459209,Bachelors,12,Never-married,Transport-moving,Husband,White,Male,60,2,23,United-States,<=50K
30,Private,137145,HS-grad,14,Never-married,Prof-specialty,Husband,White,Male,0,3343,65,United-States,>50K
47,Local-gov,223686,HS-grad,11,Divorced,Tech-support,Not-in-family,White,Male,31300,0,30,United-States,<=50K
46,Private,377121,1st-4th,12,Never-married,Tech-support,Own-child,White,Male,0,4356,53,United-States,<=50K
18,Federal-gov,145176,HS-grad,16,Divorced,Sales,Own-child,White,Male,0,0,53,United-States,>50K
27,Private,241829,Masters,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,3,44,United-States,<=50K
57,Private,423443,HS-grad,12,Divorced,Exec-managerial,Not-in-family,White,Male,17,21,63,United-States,>50K
30,Private,240510,Bachelors,13,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
45,Private,452989,Some-college,11,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,32,United-States,>50K
36,Private,458711,HS-grad,13,Never-married,Machine-op-inspct,Husband,White,Male,0,81,58,United-States,<=50K
39,Self-emp-not-inc,220929,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,129,4342,60,United-States,>50K
42,Private,192756,Some-college,8,Divorced,Craft-repair,Own-child,White,Male,0,649,48,United-States,<=50K
51,Private,237647,10th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,41,United-States,<=50K
43,Private,151027,Assoc-acdm,11,Married-civ-spouse,Adm-clerical,Own-child,White,Male,21,124,25,United-States,<=50K
46,Self-emp-inc,212988,Some-college,3,Never-married,Craft-repair,Wife,Black,Male,2057,0,37,United-States,<=50K
53,Private,355494,HS-grad,10,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,48,United-States,<=50K
73,State-gov,164264,Bachelors,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,4307,52,United-States,<=50K
25,Private,64283,Bachelors,9,Married-civ-spouse,Other-service,Unmarried,White,Male,17155,29,40,United-States,<=50K
27,Private,289197,Assoc-voc,8,Never-married,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
45,Private,274863,12th,12,Divorced,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
19,Private,332530,HS-grad,15,Never-married,Protective-serv,Own-child,White,Male,35,4356,67,United-States,<=50K
34,Local-gov,203839,HS-grad,8,Divorced,Other-service,Husband,White,Male,3461,0,38,United-States,>50K
40,Local-gov,340688,Some-college,12,Never-married,Exec-managerial,Unmarried,White,Male,1,1,51,Outlying-US(Guam-USVI-etc),>50K
41,Private,165502,HS-grad,12,Divorced,Prof-specialty,Own-child,White,Female,0,7,19,United-States,>50K
28,Private,469292,Some-college,11,Separated,Other-service,Unmarried,White,Female,0,3569,47,United-States,<=50K
48,Self-emp-not-inc,268086,Bachelors,9,Divorced,Exec-managerial,Husband,White,Male,0,0,61,United-States,<=50K
51,Private,221594,Assoc-acdm,9,Never-married,Other-service,Own-child,White,Male,30280,0,44,United-States,>50K
27,Self-emp-inc,101780,HS-grad,11,Divorced,Protective-serv,Husband,White,Male,32557,0,26,United-States,<=50K
55,State-gov,81243,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,55,United-States,<=50K
34,Private,152975,HS-grad,7,Never-married,Machine-op-inspct,Own-child,White,Male,14,0,52,United-States,<=50K
47,Private,326329,11th,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,50,United-States,>50K
31,Private,213351,HS-grad,8,Separated,Sales,Husband,White,Male,638,2,56,United-States,>50K
34,State-gov,374757,Prof-school,8,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,99999,0,43,United-States,>50K
65,Private,160279,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,162,0,39,United-States,<=50K
39,Self-emp-not-inc,275264,Assoc-voc,11,Never-married,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
54,Private,386922,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,4356,56,United-States,>50K
28,Private,207809,10th,7,Never-married,Prof-specialty,Wife,White,Female,3,4356,33,Philippines,<=50K
51,Self-emp-inc,31982,Some-college,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,3946,0,44,United-States,<=50K
31,Private,94948,Some-college,8,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
24,Private,270495,Assoc-voc,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,1128,0,40,United-States,<=50K
29,Local-gov,355647,HS-grad,12,Divorced,Machine-op-inspct,Husband,White,Male,3718,0,38,United-States,<=50K
40,Federal-gov,291511,11th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,15,3,34,United-States,<=50K
51,Self-emp-not-inc,315324,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,Black,Female,10976,0,38,United-States,<=50K
22,Private,206747,9th,11,Divorced,Handlers-cleaners,Not-in-family,Black,Male,143,4,63,United-States,<=50K
28,State-gov,429770,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,5315,0,19,United-States,<=50K
27,Private,182402,Bachelors,11,Never-married,Other-service,Own-child,White,Female,4356,0,24,United-States,<=50K
23,Private,157943,Some-college,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,33,United-States,<=50K
60,Private,198565,Assoc-acdm,8,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,30,United-States,>50K
43,Private,326005,Bachelors,14,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Male,0,0,46,United-States,>50K
54,Private,269447,Some-college,9,Separated,Protective-serv,Husband,White,Female,88,36,44,United-States,>50K
54,Private,390912,HS-grad,11,Divorced,Sales,Not-in-family,White,Female,0,0,29,United-States,<=50K
62,Private,238856,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2883,0,52,United-States,<=50K
29,Private,107574,Some-college,8,Separated,Prof-specialty,Husband,Other,Male,0,888,41,Taiwan,>50K
25,Local-gov,108557,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Female,2379,0,37,United-States,>50K
64,Self-emp-not-inc,296114,10th,7,Widowed,Adm-clerical,Husband,White,Male,45243,0,47,United-States,>50K
36,Private,106878,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,56514,0,57,United-States,<=50K
33,Private,39546,Bachelors,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1790,35,England,>50K
38,Local-gov,217669,Bachelors,5,Separated,Machine-op-inspct,Other-relative,White,Male,0,1,35,United-States,<=50K
36,Private,249719,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Female,0,1372,41,United-States,<=50K
34,Private,242523,Masters,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,3899,70,United-States,<=50K
42,Private,116440,Prof-school,12,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,26,50,United-States,>50K
23,Local-gov,161937,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Female,6961,0,35,United-States,<=50K
74,State-gov,435058,11th,13,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,99999,4338,66,United-States,>50K
26,Private,120299,Some-college,7,Never-married,Prof-specialty,Own-child,White,Male,0,81,31,United-States,>50K
36,Private,140884,Some-college,10,Never-married,Craft-repair,Own-child,Black,Female,1636,0,23,United-States,<=50K
22,Private,76679,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2140,33,United-States,<=50K
25,Private,245230,HS-grad,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
30,Private,90931,Bachelors,13,Never-married,Craft-repair,Husband,White,Female,0,70,41,United-States,>50K
26,Private,249551,Prof-school,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,13055,0,43,United-States,<=50K
60,State-gov,238199,HS-grad,8,Widowed,Exec-managerial,Husband,White,Male,98,0,61,United-States,>50K
25,State-gov,97929,Some-college,12,Never-married,Other-service,Husband,White,Male,0,0,49,Cuba,<=50K
30,Private,281779,12th,11,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,44,United-States,<=50K
24,Private,156540,Bachelors,5,Never-married,Sales,Husband,White,Female,99999,0,41,United-States,<=50K
47,Self-emp-inc,205881,HS-grad,12,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,3199,0,42,United-States,>50K
51,Private,291937,Assoc-acdm,10,Married-civ-spouse,Tech-support,Not-in-family,White,Female,11,0,44,United-States,<=50K
44,Private,236253,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,15471,4356,41,United-States,<=50K
62,Self-emp-not-inc,336844,Masters,11,Separated,Other-service,Husband,White,Male,0,3,43,United-States,<=50K
41,Self-emp-not-inc,216442,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,11,0,45,United-States,>50K
30,Local-gov,366826,Some-college,12,Divorced,Craft-repair,Own-child,White,Male,12874,4335,39,United-States,>50K
76,Private,121158,Bachelors,14,Widowed,Prof-specialty,Other-relative,White,Female,2,0,38,El-Salvador,>50K
42,Private,230267,Bachelors,8,Divorced,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,<=50K
19,Private,435006,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,36,United-States,<=50K
35,Private,209384,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,99999,0,32,United-States,<=50K
43,Private,64336,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,67,United-States,>50K
23,Private,281642,Some-college,9,Never-married,Exec-managerial,Own-child,White,Female,347,0,41,Portugal,<=50K
60,Federal-gov,14878,Assoc-voc,11,Divorced,Prof-specialty,Husband,Black,Male,1099,0,24,United-States,<=50K
56,Private,309015,Some-college,15,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,27,United-States,<=50K
37,Private,111670,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2502,0,41,United-States,>50K
31,Private,97360,Bachelors,7,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,284,477,29,Puerto-Rico,<=50K
36,Private,82110,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K
21,Private,502303,Some-college,8,Never-married,Farming-fishing,Not-in-family,White,Female,45077,0,29,United-States,<=50K
56,Private,179258,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,>50K
47,Local-gov,107649,HS-grad,14,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,60,United-States,<=50K
55,Private,195535,11th,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,43,United-States,<=50K
26,Private,222263,HS-grad,6,Never-married,Prof-specialty,Own-child,White,Male,0,4326,23,United-States,<=50K
21,State-gov,103548,Some-college,11,Never-married,Craft-repair,Own-child,White,Female,1,0,37,United-States,<=50K
33,State-gov,189680,10th,12,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,195,58,United-States,>50K
40,Private,346694,Some-college,12,Never-married,Adm-clerical,Husband,White,Male,0,0,37,United-States,<=50K
32,Private,120475,Some-college,11,Separated,Machine-op-inspct,Wife,White,Male,86,0,57,United-States,>50K
37,Private,127585,11th,10,Divorced,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
51,Self-emp-inc,94997,9th,12,Widowed,Other-service,Husband,White,Female,42758,0,35,United-States,<=50K
25,Self-emp-inc,542329,Assoc-voc,6,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,21,0,74,Columbia,<=50K
67,Without-pay,129879,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Female,1385,0,64,United-States,<=50K
23,Private,182462,10th,12,Never-married,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
42,Self-emp-not-inc,133445,11th,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7484,4176,39,United-States,<=50K
74,Private,269027,Assoc-voc,7,Married-civ-spouse,Sales,Not-in-family,White,Female,50761,0,45,United-States,<=50K
31,Local-gov,229263,Masters,12,Never-married,Exec-managerial,Husband,White,Male,0,84,54,United-States,<=50K
24,Self-emp-not-inc,60882,HS-grad,8,Married-civ-spouse,Adm-clerical,Own-child,White,Female,53216,0,38,United-States,<=50K
25,Private,159730,HS-grad,13,Divorced,Sales,Not-in-family,White,Male,0,0,26,United-States,<=50K
48,Private,249948,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,17,0,48,United-States,>50K
56,State-gov,237007,Bachelors,6,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,44,United-States,<=50K
55,Private,275431,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,2715,49,United-States,>50K
39,Private,400653,Some-college,11,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,2,0,34,United-States,<=50K
35,State-gov,217316,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,45,United-States,>50K
61,Private,55998,Doctorate,12,Married-civ-spouse,Craft-repair,Husband,White,Female,214,33,46,United-States,<=50K
39,State-gov,69962,7th-8th,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
20,Private,200615,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K
24,Private,157440,Some-college,12,Divorced,Adm-clerical,Own-child,Other,Male,1,0,32,United-States,<=50K
21,Private,411541,11th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,<=50K
25,Private,329829,HS-grad,11,Married-civ-spouse,Transport-moving,Own-child,White,Male,30021,2,48,United-States,<=50K
20,Private,154249,HS-grad,10,Never-married,Prof-specialty,Husband,White,Male,53485,0,32,United-States,>50K
41,Self-emp-inc,138757,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,46774,4355,49,United-States,<=50K
46,Self-emp-inc,218774,HS-grad,12,Married-civ-spouse,Other-service,Husband,White,Male,1,4356,39,United-States,<=50K
